REEF_SITE,YEAR,MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,GENUS,BLEACH_STATUS,JUVENILES_NO,PRESENCE_ABSENCE,BLEACH_MONTH
MH4,2024,AUG,21/08/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,POC,PB,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,POC,PB,0,No,post-bleach
MH4,2024,AUG,21/08/24,FLAT,2,POC,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,POC,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,POC,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,1,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,FB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,POC,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,POC,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,2,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,POC,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,POC,H,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,PB,0,No,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,2,Yes,post-bleach
HS,2024,AUG,22/08/24,CREST,3,A,H,3,Yes,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,FB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,FB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POR,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POR,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,AUG,28/08/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POR,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POR,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,H,1,Yes,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,2,Yes,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,POC,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,H,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
ATL,2024,SEP,08/09/24,FLAT,1,A,PB,0,No,post-bleach
