REEF_NAME,REEF_SITE,YEAR,MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,SUBSTRATE_COVER,GENUS,PERCENT_COVER,BLEACH_MONTH
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,GONIASTREA,1,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,LOBOPHYLLIA,2,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,MONTIPORA,4,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,PACHYSERIS,3,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,PAVONA,3,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,PORITES,43,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,ACROPORA,2,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,FAVITES,3,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,LOBOPHYLLIA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,MONTIPORA,16,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,PACHYSERIS,1,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,PAVONA,1,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,PLATYGYRA,1,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,3,LCC,PORITES,34,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,ACROPORA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,FAVITES,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,GONIASTREA,1,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,LOBOPHYLLIA,2,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,MONTIPORA,7,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,PACHYSERIS,5,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,PAVONA,4,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,1,LCC,PORITES,24,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,ACROPORA,1,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,FAVITES,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,GONIASTREA,1,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,LOBOPHYLLIA,3,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,MONTIPORA,8,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,PACHYSERIS,4,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,PAVONA,2,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,2,LCC,PORITES,34,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,ACROPORA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,GONIASTREA,1,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,FAVITES,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,GONIASTREA,2,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,LOBOPHYLLIA,4,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,MONTIPORA,6,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,PACHYSERIS,2,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,PAVONA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,09/05/2024,CREST,3,LCC,PORITES,43,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,ACROPORA,6,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,FAVITES,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,GONIASTREA,2,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,LOBOPHYLLIA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,MONTIPORA,1,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,PACHYSERIS,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,PAVONA,13,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,PLATYGYRA,1,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,POCILLOPORA,2,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,1,LCC,PORITES,14,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,ACROPORA,5,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,FAVITES,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,GONIASTREA,2,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,LOBOPHYLLIA,3,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,MONTIPORA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,PACHYSERIS,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,PAVONA,10,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,POCILLOPORA,1,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,2,LCC,PORITES,19,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,ACROPORA,3,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,FAVITES,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,LOBOPHYLLIA,1,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,MONTIPORA,1,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,PACHYSERIS,0,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,PAVONA,28,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,PLATYGYRA,1,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,POCILLOPORA,3,pre-bleach
HS,HS,2024,MAY,11/05/2024,FLAT,3,LCC,PORITES,6,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,ACROPORA,1,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,FAVITES,2,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,LOBOPHYLLIA,2,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,MONTIPORA,4,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,PACHYSERIS,6,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,PAVONA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,1,LCC,PORITES,31,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,ACROPORA,3,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,FAVITES,1,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,GONIASTREA,1,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,LOBOPHYLLIA,3,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,MONTIPORA,7,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,PACHYSERIS,4,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,PAVONA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,2,LCC,PORITES,31,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,ACROPORA,1,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,FAVITES,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,LOBOPHYLLIA,1,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,MONTIPORA,12,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,PACHYSERIS,2,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,PAVONA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,18/05/2024,CREST,3,LCC,PORITES,45,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,ACROPORA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,FAVITES,2,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,GALAXEA,2,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,LOBOPHYLLIA,3,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,MONTIPORA,2,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,PACHYSERIS,18,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,PAVONA,1,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,1,LCC,PORITES,17,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,ACROPORA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,FAVITES,1,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,LOBOPHYLLIA,6,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,MONTIPORA,5,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,PACHYSERIS,17,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,PAVONA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,PLATYGYRA,1,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,2,LCC,PORITES,18,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,ACROPORA,1,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,FAVITES,1,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,LOBOPHYLLIA,7,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,MONTIPORA,7,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,PACHYSERIS,2,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,PAVONA,3,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,MAY,08/05/2024,CREST,3,LCC,PORITES,20,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,ACROPORA,3,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,FAVITES,2,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,LOBOPHYLLIA,2,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,MONTIPORA,4,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,PACHYSERIS,21,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,PAVONA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,1,LCC,PORITES,28,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,ACROPORA,3,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,FAVITES,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,LOBOPHYLLIA,8,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,MONTIPORA,4,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,PACHYSERIS,24,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,PAVONA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,2,LCC,PORITES,22,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,ACROPORA,3,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,FAVITES,1,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,LOBOPHYLLIA,6,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,MONTIPORA,6,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,PACHYSERIS,8,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,PAVONA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,POCILLOPORA,1,pre-bleach
MH,MH4,2024,MAY,10/05/2024,CREST,3,LCC,PORITES,32,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,ACROPORA,1,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,FAVITES,4,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,LOBOPHYLLIA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,MONTIPORA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,PAVONA,1,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,1,LCC,PORITES,5,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,ACROPORA,3,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,FAVITES,3,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,GALAXEA,1,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,GONIASTREA,3,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,LOBOPHYLLIA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,MONTIPORA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,PAVONA,6,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,PLATYGYRA,1,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,POCILLOPORA,9,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,2,LCC,PORITES,7,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,ACROPORA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,FAVITES,1,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,GONIASTREA,4,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,LOBOPHYLLIA,1,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,MONTIPORA,2,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,PAVONA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,POCILLOPORA,3,pre-bleach
MH,MH4,2024,MAY,15/05/2024,FLAT,3,LCC,PORITES,13,pre-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,ACROPORA,1,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,GONIASTREA,2,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,FAVITES,1,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,GALAXEA,1,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,LOBOPHYLLIA,8,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,MONTIPORA,8,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,PAVONA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,1,LCC,PORITES,11,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,ACROPORA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,FAVITES,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,LOBOPHYLLIA,3,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,MONTIPORA,13,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,PAVONA,1,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,PLATYGYRA,1,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,2,LCC,PORITES,8,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,ACROPORA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,FAVITES,2,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,LOBOPHYLLIA,5,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,MONTIPORA,9,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,PAVONA,1,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,03/08/2024,CREST,3,LCC,PORITES,12,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,ACROPORA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,FAVITES,3,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,LOBOPHYLLIA,4,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,MONTIPORA,16,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,PACHYSERIS,1,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,PAVONA,1,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,1,LCC,PORITES,7,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,ACROPORA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,FAVITES,5,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,GONIASTREA,1,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,LOBOPHYLLIA,1,post-bleach
